signal_date,ticker,name,score,sell_score,holding_days,entry_date,entry_price,exit_date,exit_price,return_pct,mfe_pct,mae_pct,status,close,rsi,adx14,plus_di14,minus_di14,pe_ttm,pbr,adv20_m,market_cap,next_earn_date
2026-01-16,7965.T,,8,1,10,2026-01-19 00:00:00,1553.8298873804915,2026-01-30 00:00:00,1524.251953125,-1.903550349733274,1.07868776461435,-4.695426116659229,CLOSED,1584.0,35.07109004739337,20.8675008745466,18.76967599142277,25.88913231694129,17.148424,1.1337682,462.67366,100576567296.0,2025-12-29
2026-01-16,7965.T,,8,1,20,2026-01-19 00:00:00,1553.8298873804915,2026-02-16 00:00:00,1585.3797607421875,2.0304586504565236,3.6167534328782835,-4.695426116659229,CLOSED,1584.0,35.07109004739337,20.8675008745466,18.76967599142277,25.88913231694129,17.148424,1.1337682,462.67366,100576567296.0,2025-12-29
2026-01-16,7965.T,,8,1,40,2026-01-19 00:00:00,1553.8298873804915,2026-03-17 00:00:00,1508.47705078125,-2.9187774651251663,4.060920737332752,-5.139592875508248,CLOSED,1584.0,35.07109004739337,20.8675008745466,18.76967599142277,25.88913231694129,17.148424,1.1337682,462.67366,100576567296.0,2025-12-29
2026-01-16,7965.T,,8,1,50,2026-01-19 00:00:00,1553.8298873804915,2026-04-01 00:00:00,1683.9730224609375,8.375635977748285,10.342641080388892,-6.2817233442505565,CLOSED,1584.0,35.07109004739337,20.8675008745466,18.76967599142277,25.88913231694129,17.148424,1.1337682,462.67366,100576567296.0,2025-12-29
2026-01-16,7965.T,,8,1,60,2026-01-19 00:00:00,1553.8298873804915,2026-04-15 00:00:00,1666.226318359375,7.233509400978622,11.294418988113296,-6.2817233442505565,CLOSED,1584.0,35.07109004739337,20.8675008745466,18.76967599142277,25.88913231694129,17.148424,1.1337682,462.67366,100576567296.0,2025-12-29
2026-01-19,7177.T,,8,0,5,2026-01-20 00:00:00,862.8353483479357,2026-01-26 00:00:00,844.3945922851562,-2.137227699130295,0.0,-2.4746869867127597,CLOSED,887.0,52.777777777777786,20.53003752839314,20.04560896619064,18.30344636574828,11.136221,1.9977568,253.431335,104656601088.0,2025-08-04
2026-01-19,7177.T,,8,0,10,2026-01-20 00:00:00,862.8353483479357,2026-02-02 00:00:00,854.1002197265625,-1.0123749146460304,0.5624343390863595,-2.4746869867127597,CLOSED,887.0,52.777777777777786,20.53003752839314,20.04560896619064,18.30344636574828,11.136221,1.9977568,253.431335,104656601088.0,2025-08-04
2026-01-19,7177.T,,8,0,20,2026-01-20 00:00:00,862.8353483479357,2026-02-17 00:00:00,890.0113525390625,3.149616464272187,3.149616464272187,-2.4746869867127597,CLOSED,887.0,52.777777777777786,20.53003752839314,20.04560896619064,18.30344636574828,11.136221,1.9977568,253.431335,104656601088.0,2025-08-04
2026-01-19,7177.T,,8,0,40,2026-01-20 00:00:00,862.8353483479357,2026-03-18 00:00:00,909.4226684570312,5.399329107030204,7.311593695611407,-2.4746869867127597,CLOSED,887.0,52.777777777777786,20.53003752839314,20.04560896619064,18.30344636574828,11.136221,1.9977568,253.431335,104656601088.0,2025-08-04
2026-01-19,7177.T,,8,0,50,2026-01-20 00:00:00,862.8353483479357,2026-04-02 00:00:00,904.5601806640625,4.83578151915276,7.311593695611407,-2.4746869867127597,CLOSED,887.0,52.777777777777786,20.53003752839314,20.04560896619064,18.30344636574828,11.136221,1.9977568,253.431335,104656601088.0,2025-08-04
2026-01-19,7177.T,,8,0,60,2026-01-20 00:00:00,862.8353483479357,2026-04-16 00:00:00,967.6231689453125,12.144590598659777,12.715591569121386,-2.4746869867127597,CLOSED,887.0,52.777777777777786,20.53003752839314,20.04560896619064,18.30344636574828,11.136221,1.9977568,253.431335,104656601088.0,2025-08-04
2026-01-19,7965.T,,8,1,5,2026-01-20 00:00:00,1558.759603889523,2026-01-26 00:00:00,1546.928466796875,-0.7590097320411826,0.7590173840495096,-1.5180230419299723,CLOSED,1582.0,41.11111111111112,20.41135416830792,18.700165457362544,25.03342169667808,17.130482,1.1323367,466.0602,100449574912.0,2025-12-29
2026-01-19,7965.T,,8,1,10,2026-01-20 00:00:00,1558.759603889523,2026-02-02 00:00:00,1552.843994140625,-0.37950750931298183,0.7590173840495096,-4.996835346207251,CLOSED,1582.0,41.11111111111112,20.41135416830792,18.700165457362544,25.03342169667808,17.130482,1.1323367,466.0602,100449574912.0,2025-12-29
2026-01-19,7965.T,,8,1,20,2026-01-20 00:00:00,1558.759603889523,2026-02-17 00:00:00,1560.7314453125,0.1265006751558495,3.2890561928832662,-4.996835346207251,CLOSED,1582.0,41.11111111111112,20.41135416830792,18.700165457362544,25.03342169667808,17.130482,1.1323367,466.0602,100449574912.0,2025-12-29
2026-01-19,7965.T,,8,1,40,2026-01-20 00:00:00,1558.759603889523,2026-03-18 00:00:00,1507.4910888671875,-3.2890584856322236,3.731818778554885,-5.4395973879989405,CLOSED,1582.0,41.11111111111112,20.41135416830792,18.700165457362544,25.03342169667808,17.130482,1.1323367,466.0602,100449574912.0,2025-12-29
2026-01-19,7965.T,,8,1,50,2026-01-20 00:00:00,1558.759603889523,2026-04-02 00:00:00,1677.071533203125,7.59013314294148,9.993672619808569,-6.578115767094339,CLOSED,1582.0,41.11111111111112,20.41135416830792,18.700165457362544,25.03342169667808,17.130482,1.1323367,466.0602,100449574912.0,2025-12-29
2026-01-19,7965.T,,8,1,60,2026-01-20 00:00:00,1558.759603889523,2026-04-16 00:00:00,1675.0997314453125,7.463635012447689,10.94244044486663,-6.578115767094339,CLOSED,1582.0,41.11111111111112,20.41135416830792,18.700165457362544,25.03342169667808,17.130482,1.1323367,466.0602,100449574912.0,2025-12-29
2026-01-22,4221.T,,8,0,5,2026-01-23 00:00:00,4815.555771691735,2026-01-29 00:00:00,4600.4443359375,-4.467011617200411,0.8121827411167404,-5.583762809772985,CLOSED,4925.0,53.98230088495575,12.226449454665511,25.78359254944158,22.849259030886586,12.725112,0.89500487,407.41409470703127,55636037632.0,2025-08-07
2026-01-22,4221.T,,8,0,10,2026-01-23 00:00:00,4815.555771691735,2026-02-05 00:00:00,4815.5556640625,-2.235032459108055e-06,0.8121827411167404,-5.583762809772985,CLOSED,4925.0,53.98230088495575,12.226449454665511,25.78359254944158,22.849259030886586,12.725112,0.89500487,407.41409470703127,55636037632.0,2025-08-07
2026-01-22,4221.T,,8,0,20,2026-01-23 00:00:00,4815.555771691735,2026-02-20 00:00:00,4874.22216796875,1.2182684420744438,7.6142060308902915,-5.583762809772985,CLOSED,4925.0,53.98230088495575,12.226449454665511,25.78359254944158,22.849259030886586,12.725112,0.89500487,407.41409470703127,55636037632.0,2025-08-07
2026-01-22,4221.T,,8,0,40,2026-01-23 00:00:00,4815.555771691735,2026-03-24 00:00:00,4522.22216796875,-6.091375899898144,7.6142060308902915,-9.13706103862294,CLOSED,4925.0,53.98230088495575,12.226449454665511,25.78359254944158,22.849259030886586,12.725112,0.89500487,407.41409470703127,55636037632.0,2025-08-07
2026-01-22,4221.T,,8,0,50,2026-01-23 00:00:00,4815.555771691735,2026-04-07 00:00:00,4693.33349609375,-2.5380720604767704,7.6142060308902915,-9.13706103862294,CLOSED,4925.0,53.98230088495575,12.226449454665511,25.78359254944158,22.849259030886586,12.725112,0.89500487,407.41409470703127,55636037632.0,2025-08-07
2026-01-22,4221.T,,8,0,60,2026-01-23 00:00:00,4815.555771691735,2026-04-21 00:00:00,4595.5556640625,-4.5685299487653435,7.6142060308902915,-9.13706103862294,CLOSED,4925.0,53.98230088495575,12.226449454665511,25.78359254944158,22.849259030886586,12.725112,0.89500487,407.41409470703127,55636037632.0,2025-08-07
2026-01-23,3034.T,,8,1,5,2026-01-26 00:00:00,2081.1262836402266,2026-01-30 00:00:00,2089.99462890625,0.4261320101397903,2.2727272727272707,-2.3200759967612505,CLOSED,2122.0,47.47774480712167,26.95919523177488,20.25173289210265,26.46715496781393,10.608409,1.4645301,331.325195,79613329408.0,2025-07-31
2026-01-23,3034.T,,8,1,10,2026-01-26 00:00:00,2081.1262836402266,2026-02-06 00:00:00,1953.026611328125,-6.155305101814124,3.59847650690861,-7.386365680700524,CLOSED,2122.0,47.47774480712167,26.95919523177488,20.25173289210265,26.46715496781393,10.608409,1.4645301,331.325195,79613329408.0,2025-07-31
2026-01-23,3034.T,,8,1,20,2026-01-26 00:00:00,2081.1262836402266,2026-02-24 00:00:00,1878.1375732421875,-9.753791107908116,3.59847650690861,-11.079548636228465,CLOSED,2122.0,47.47774480712167,26.95919523177488,20.25173289210265,26.46715496781393,10.608409,1.4645301,331.325195,79613329408.0,2025-07-31
2026-01-23,3034.T,,8,1,40,2026-01-26 00:00:00,2081.1262836402266,2026-03-25 00:00:00,1785.51171875,-14.204547182650963,3.59847650690861,-18.229168158686836,CLOSED,2122.0,47.47774480712167,26.95919523177488,20.25173289210265,26.46715496781393,10.608409,1.4645301,331.325195,79613329408.0,2025-07-31
2026-01-23,3034.T,,8,1,50,2026-01-26 00:00:00,2081.1262836402266,2026-04-08 00:00:00,1985.0,-4.618954860926849,3.59847650690861,-18.229168158686836,CLOSED,2122.0,47.47774480712167,26.95919523177488,20.25173289210265,26.46715496781393,10.608409,1.4645301,331.325195,79613329408.0,2025-07-31
2026-01-23,3034.T,,8,1,60,2026-01-26 00:00:00,2081.1262836402266,2026-04-22 00:00:00,1805.0,-13.268117644318878,3.59847650690861,-18.229168158686836,CLOSED,2122.0,47.47774480712167,26.95919523177488,20.25173289210265,26.46715496781393,10.608409,1.4645301,331.325195,79613329408.0,2025-07-31
2026-01-23,3922.T,,8,0,5,2026-01-26 00:00:00,2782.57036292726,2026-01-30 00:00:00,2618.538818359375,-5.8949648409006965,0.2143622722400762,-6.9667803647667785,CLOSED,2817.0,52.33532934131737,15.029904937243092,33.19550273716537,27.62570611238236,21.845676,4.281721,371.341975,38022172672.0,2025-07-09
2026-01-23,3922.T,,8,0,10,2026-01-26 00:00:00,2782.57036292726,2026-02-06 00:00:00,2433.630615234375,-12.540194934219052,0.2143622722400762,-12.861738335196193,CLOSED,2817.0,52.33532934131737,15.029904937243092,33.19550273716537,27.62570611238236,21.845676,4.281721,371.341975,38022172672.0,2025-07-09
2026-01-23,3922.T,,8,0,20,2026-01-26 00:00:00,2782.57036292726,2026-02-24 00:00:00,2326.264404296875,-16.39872129416169,0.2143622722400762,-16.39872129416169,CLOSED,2817.0,52.33532934131737,15.029904937243092,33.19550273716537,27.62570611238236,21.845676,4.281721,371.341975,38022172672.0,2025-07-09
2026-01-23,3922.T,,8,0,40,2026-01-26 00:00:00,2782.57036292726,2026-03-25 00:00:00,2092.0,-24.817714302138285,0.2143622722400762,-28.986521730891614,CLOSED,2817.0,52.33532934131737,15.029904937243092,33.19550273716537,27.62570611238236,21.845676,4.281721,371.341975,38022172672.0,2025-07-09
2026-01-23,3922.T,,8,0,50,2026-01-26 00:00:00,2782.57036292726,2026-04-08 00:00:00,2276.0,-18.205123208253703,0.2143622722400762,-29.166211706268907,CLOSED,2817.0,52.33532934131737,15.029904937243092,33.19550273716537,27.62570611238236,21.845676,4.281721,371.341975,38022172672.0,2025-07-09
2026-01-23,3922.T,,8,0,60,2026-01-26 00:00:00,2782.57036292726,2026-04-22 00:00:00,2083.0,-25.14115625781742,0.2143622722400762,-29.166211706268907,CLOSED,2817.0,52.33532934131737,15.029904937243092,33.19550273716537,27.62570611238236,21.845676,4.281721,371.341975,38022172672.0,2025-07-09
2026-01-23,7564.T,,8,0,5,2026-01-26 00:00:00,6516.47232377147,2026-01-30 00:00:00,6270.009765625,-3.7821469332018465,1.3615733736762392,-5.9001543029104315,CLOSED,6530.0,48.5207100591716,14.328138509987376,23.69948473086389,24.722674945507283,28.69699,3.8211,1750.5082,532933935104.0,2026-02-10
2026-01-23,7564.T,,8,0,10,2026-01-26 00:00:00,6516.47232377147,2026-02-06 00:00:00,6417.88720703125,-1.5128602078242626,1.3615733736762392,-5.9001543029104315,CLOSED,6530.0,48.5207100591716,14.328138509987376,23.69948473086389,24.722674945507283,28.69699,3.8211,1750.5082,532933935104.0,2026-02-10
2026-01-23,7564.T,,8,0,20,2026-01-26 00:00:00,6516.47232377147,2026-02-24 00:00:00,7315.01123046875,12.254159413587718,13.161874988360678,-5.9001543029104315,CLOSED,6530.0,48.5207100591716,14.328138509987376,23.69948473086389,24.722674945507283,28.69699,3.8211,1750.5082,532933935104.0,2026-02-10
2026-01-23,7564.T,,8,0,40,2026-01-26 00:00:00,6516.47232377147,2026-03-25 00:00:00,6378.453125,-2.1180048331976953,19.364598779044307,-7.1104409950049625,CLOSED,6530.0,48.5207100591716,14.328138509987376,23.69948473086389,24.722674945507283,28.69699,3.8211,1750.5082,532933935104.0,2026-02-10
2026-01-23,7564.T,,8,0,50,2026-01-26 00:00:00,6516.47232377147,2026-04-08 00:00:00,6570.0,0.8214210629463814,19.364598779044307,-7.925642864889149,CLOSED,6530.0,48.5207100591716,14.328138509987376,23.69948473086389,24.722674945507283,28.69699,3.8211,1750.5082,532933935104.0,2026-02-10
2026-01-23,7564.T,,8,0,60,2026-01-26 00:00:00,6516.47232377147,2026-04-22 00:00:00,7100.0,8.954655943214496,19.364598779044307,-7.925642864889149,CLOSED,6530.0,48.5207100591716,14.328138509987376,23.69948473086389,24.722674945507283,28.69699,3.8211,1750.5082,532933935104.0,2026-02-10
2026-01-23,8057.T,,8,1,5,2026-01-26 00:00:00,2049.004631006185,2026-01-30 00:00:00,2006.4781494140625,-2.075470252658196,0.28301521503335536,-5.3301914213213735,CLOSED,2147.0,50.125313283208015,26.546021867084427,24.730645566160103,22.389539091956586,10.762444,1.4954056,505.77911,105892184064.0,2025-09-01
2026-01-23,8057.T,,8,1,10,2026-01-26 00:00:00,2049.004631006185,2026-02-06 00:00:00,1983.2818603515625,-3.2075462231800023,1.2735855335769264,-5.3301914213213735,CLOSED,2147.0,50.125313283208015,26.546021867084427,24.730645566160103,22.389539091956586,10.762444,1.4954056,505.77911,105892184064.0,2025-09-01
2026-01-23,8057.T,,8,1,20,2026-01-26 00:00:00,2049.004631006185,2026-02-24 00:00:00,1956.219482421875,-4.528303507969467,1.6509441504114264,-5.566039339404572,CLOSED,2147.0,50.125313283208015,26.546021867084427,24.730645566160103,22.389539091956586,10.762444,1.4954056,505.77911,105892184064.0,2025-09-01
2026-01-23,8057.T,,8,1,40,2026-01-26 00:00:00,2049.004631006185,2026-03-25 00:00:00,1983.2818603515625,-3.2075462231800023,1.6981101806998522,-8.820755502018407,CLOSED,2147.0,50.125313283208015,26.546021867084427,24.730645566160103,22.389539091956586,10.762444,1.4954056,505.77911,105892184064.0,2025-09-01
2026-01-23,8057.T,,8,1,50,2026-01-26 00:00:00,2049.004631006185,2026-04-08 00:00:00,2052.87060546875,0.18867573084335731,1.6981101806998522,-9.575472476652502,CLOSED,2147.0,50.125313283208015,26.546021867084427,24.730645566160103,22.389539091956586,10.762444,1.4954056,505.77911,105892184064.0,2025-09-01
2026-01-23,8057.T,,8,1,60,2026-01-26 00:00:00,2049.004631006185,2026-04-22 00:00:00,1962.0185546875,-4.2452845153390095,1.6981101806998522,-9.575472476652502,CLOSED,2147.0,50.125313283208015,26.546021867084427,24.730645566160103,22.389539091956586,10.762444,1.4954056,505.77911,105892184064.0,2025-09-01
2026-01-28,7177.T,,8,0,5,2026-01-29 00:00:00,859.9236952192327,2026-02-04 00:00:00,877.3939208984375,2.031601847504727,2.3702022961137104,-1.0158088253360176,CLOSED,879.0,48.10126582278482,19.026772278991476,15.590087073185966,23.28909514666468,11.038553,1.9797387,235.74084,103712686080.0,2025-08-04
2026-01-28,7177.T,,8,0,10,2026-01-29 00:00:00,859.9236952192327,2026-02-12 00:00:00,863.8059692382812,0.4514672686230403,2.5959367945824097,-1.0158088253360176,CLOSED,879.0,48.10126582278482,19.026772278991476,15.590087073185966,23.28909514666468,11.038553,1.9797387,235.74084,103712686080.0,2025-08-04
2026-01-28,7177.T,,8,0,20,2026-01-29 00:00:00,859.9236952192327,2026-02-27 00:00:00,925.92236328125,7.674944699039976,7.674944699039976,-1.24153558683755,CLOSED,879.0,48.10126582278482,19.026772278991476,15.590087073185966,23.28909514666468,11.038553,1.9797387,235.74084,103712686080.0,2025-08-04
2026-01-28,7177.T,,8,0,40,2026-01-29 00:00:00,859.9236952192327,2026-03-30 00:00:00,875.9847412109375,1.8677292044627425,7.674944699039976,-1.24153558683755,CLOSED,879.0,48.10126582278482,19.026772278991476,15.590087073185966,23.28909514666468,11.038553,1.9797387,235.74084,103712686080.0,2025-08-04
2026-01-28,7177.T,,8,0,50,2026-01-29 00:00:00,859.9236952192327,2026-04-13 00:00:00,920.325927734375,7.024138635898747,9.086699463327275,-1.24153558683755,CLOSED,879.0,48.10126582278482,19.026772278991476,15.590087073185966,23.28909514666468,11.038553,1.9797387,235.74084,103712686080.0,2025-08-04
2026-01-28,7177.T,,8,0,60,2026-01-29 00:00:00,859.9236952192327,2026-04-27 00:00:00,1017.8765258789062,18.36823796550975,22.607955666806667,-1.24153558683755,CLOSED,879.0,48.10126582278482,19.026772278991476,15.590087073185966,23.28909514666468,11.038553,1.9797387,235.74084,103712686080.0,2025-08-04
2026-01-30,3034.T,,8,1,5,2026-02-02 00:00:00,2124.483116868847,2026-02-06 00:00:00,1953.026611328125,-8.070504499627273,1.4842201812244271,-9.276441372992405,CLOSED,2121.0,54.406130268199234,21.877104140863164,18.9174460857136,25.6422755730622,10.599171,1.4638399,321.21213,79575810048.0,2025-07-31
2026-01-30,3034.T,,8,1,10,2026-02-02 00:00:00,2124.483116868847,2026-02-16 00:00:00,1896.85986328125,-10.71428865591918,1.4842201812244271,-12.476811974436464,CLOSED,2121.0,54.406130268199234,21.877104140863164,18.9174460857136,25.6422755730622,10.599171,1.4638399,321.21213,79575810048.0,2025-07-31
2026-01-30,3034.T,,8,1,20,2026-02-02 00:00:00,2124.483116868847,2026-03-03 00:00:00,1799.3070068359375,-15.306128227188164,1.4842201812244271,-15.39889259933801,CLOSED,2121.0,54.406130268199234,21.877104140863164,18.9174460857136,25.6422755730622,10.599171,1.4638399,321.21213,79575810048.0,2025-07-31
2026-01-30,3034.T,,8,1,40,2026-02-02 00:00:00,2124.483116868847,2026-04-01 00:00:00,1917.0,-9.766286925106016,1.4842201812244271,-19.897961989505617,CLOSED,2121.0,54.406130268199234,21.877104140863164,18.9174460857136,25.6422755730622,10.599171,1.4638399,321.21213,79575810048.0,2025-07-31
2026-01-30,3034.T,,8,1,50,2026-02-02 00:00:00,2124.483116868847,2026-04-15 00:00:00,1904.0,-10.378200472301435,1.4842201812244271,-19.897961989505617,CLOSED,2121.0,54.406130268199234,21.877104140863164,18.9174460857136,25.6422755730622,10.599171,1.4638399,321.21213,79575810048.0,2025-07-31
2026-01-30,3034.T,,8,1,60,2026-02-02 00:00:00,2124.483116868847,2026-04-30 00:00:00,1761.0,-17.109249491451074,1.4842201812244271,-19.897961989505617,CLOSED,2121.0,54.406130268199234,21.877104140863164,18.9174460857136,25.6422755730622,10.599171,1.4638399,321.21213,79575810048.0,2025-07-31
2026-02-03,4914.T,,8,0,5,2026-02-04 00:00:00,1477.2983526932567,2026-02-10 00:00:00,1532.9901123046875,3.7698383342741337,4.828039362539527,-0.0661375661375696,CLOSED,1511.0,50.4424778761062,17.584766491184123,20.62849007759765,22.018187577482657,10.649095,0.8855584,219.483155,147316670464.0,2026-02-13
2026-02-03,4914.T,,8,0,10,2026-02-04 00:00:00,1477.2983526932567,2026-02-18 00:00:00,1387.4097900390625,-6.084658694049083,5.423278778999729,-8.730155300670784,CLOSED,1511.0,50.4424778761062,17.584766491184123,20.62849007759765,22.018187577482657,10.649095,0.8855584,219.483155,147316670464.0,2026-02-13
2026-02-03,4914.T,,8,0,20,2026-02-04 00:00:00,1477.2983526932567,2026-03-05 00:00:00,1233.0360107421875,-16.53439479613278,5.423278778999729,-18.849203137202743,CLOSED,1511.0,50.4424778761062,17.584766491184123,20.62849007759765,22.018187577482657,10.649095,0.8855584,219.483155,147316670464.0,2026-02-13
2026-02-03,4914.T,,8,0,40,2026-02-04 00:00:00,1477.2983526932567,2026-04-03 00:00:00,1223.0,-17.213743739011576,5.423278778999729,-23.34656425228887,CLOSED,1511.0,50.4424778761062,17.584766491184123,20.62849007759765,22.018187577482657,10.649095,0.8855584,219.483155,147316670464.0,2026-02-13
2026-02-03,4914.T,,8,0,50,2026-02-04 00:00:00,1477.2983526932567,2026-04-17 00:00:00,1210.0,-18.093728474410476,5.423278778999729,-23.34656425228887,CLOSED,1511.0,50.4424778761062,17.584766491184123,20.62849007759765,22.018187577482657,10.649095,0.8855584,219.483155,147316670464.0,2026-02-13
2026-02-03,4914.T,,8,0,60,2026-02-04 00:00:00,1477.2983526932567,2026-05-07 00:00:00,1194.0,-19.176786610286033,5.423278778999729,-23.34656425228887,CLOSED,1511.0,50.4424778761062,17.584766491184123,20.62849007759765,22.018187577482657,10.649095,0.8855584,219.483155,147316670464.0,2026-02-13
2026-02-03,5631.T,,8,1,5,2026-02-04 00:00:00,8817.7431640625,2026-02-10 00:00:00,9693.150390625,9.92779229644951,11.394398720765864,-3.790612056355147,CLOSED,8822.0,40.930388219544845,15.535305327489196,23.387007257897785,23.996478072417048,29.415491,3.2208388,10185.12777,649395306496.0,2026-02-09
